,average_valence_number,average_electronegativity,average_atomic_number,mean wt CN_1,std_dev L-shaped CN_2,HF,std_dev wt CN_1,Barrier_energy
2662,4.8,2.83,17.2,0.3515860293905799,0.0003262707082509,-1.067,0.2150957337913034,0.2566666666666606
2663,8.0,2.6420000000000003,21.2,0.0,0.392773726440572,-0.442,0.0,0.3299999999999272
2664,14.0,2.342,42.8,0.0109058916183817,0.1562239186457241,0.003,0.0218117832367635,0.7700000000001334
2665,8.6,2.33,21.8,0.0299823796500263,0.2820640600565497,-0.251,0.0367207657084853,0.8299999999999272
2666,14.8,2.556,42.8,7.886425442809419e-05,0.0399620396363205,-0.425,9.658859114692978e-05,0.7966666666664727
2667,8.8,2.676,32.0,0.0013540405104133,0.0965766340607365,-0.569,0.0016583541707852,1.0
2668,14.8,2.3760000000000003,53.6,0.0,0.004331339210714,-0.238,0.0,0.5066666666668121
2670,12.8,2.418,29.2,0.0,0.1391690156935632,-1.023,0.0,0.650000000000091
2671,12.8,2.2380000000000004,40.0,0.0,0.1002157008526446,-0.695,0.0,0.5
2673,14.4,2.538,32.4,0.0,0.1876859727892411,-0.359,0.0,0.8299999999999272
2676,8.4,2.658,21.6,0.055573010119597,0.3176525023404091,-0.563,0.1110386938456477,0.5200000000004366
2677,14.4,2.358,43.2,0.0,0.1289367239417203,-0.133,0.0,0.7866666666665575
2680,15.2,2.622,43.2,0.0724791320043088,8.718822091928298e-05,-0.691,0.0591358731182751,0.9600000000000364
2681,9.2,2.742,32.4,0.003001797163567,0.0,-0.876,0.0055634857953733,0.9899999999997816
2688,8.8,2.338,25.6,0.0,0.1022093568719732,-0.179,0.0,0.4633333333332909
2690,5.0,2.256,16.6,7.590994874663652e-06,2.4899201171343696e-05,-1.437,1.5181989749327302e-05,0.2000000000000454
2692,9.0,2.348,25.8,0.0,0.0554349213370129,0.029,0.0,0.6799999999993815
2693,5.0,2.172,23.8,1.5181989749327303e-05,3.0025126262442807e-05,-1.6,1.859406408300829e-05,0.2000000000000454
2695,9.0,2.244,23.8,6.570769237323356e-05,4.192024554035757e-05,-1.29,3.39899990375733e-05,0.7100000000000364
2699,9.0,2.16,31.0,8.367246571265935e-05,7.062580570421608e-05,-1.437,6.278507963191933e-05,0.5900000000001455
2700,12.2,2.334,28.6,2.2772984623990958e-05,0.0051176571972275,-0.121,1.859406408300829e-05,0.5366666666665575
2704,9.0,2.3120000000000003,22.2,2.2772984623990958e-05,0.0354853634090333,-0.409,1.859406408300829e-05,0.5399999999999636
2705,15.0,2.294,33.0,1.5181989749327303e-05,0.0272615319564328,-0.367,1.859406408300829e-05,0.9299999999998364
2707,8.8,2.782,20.8,0.0311514397876229,0.0066707389310416,-1.66,0.039420875029508,0.3533333333333151
2708,8.8,2.266,25.6,0.0311801599756757,0.0133414011936354,-0.638,0.0402000423725333,0.7133333333334425
2709,4.8,2.638,9.2,0.589793504910215,0.0,-0.844,0.3770909145431426,0.0099999999999909
2713,8.8,2.834,27.2,0.0332774215083921,0.0077522357223207,-1.188,0.0438332464905379,0.376666666666703
2714,9.0,2.306,25.8,0.0138665425368325,0.0001106989064392,-0.445,0.0113078315782982,0.6200000000003456
2717,7.4,2.388,19.0,0.1254509604529783,0.0004570023363205,-0.241,0.1023816271338502,0.6799999999998363
2720,11.0,2.03,34.6,0.0,0.0,-0.298,0.0,0.9999999999998485
2724,7.4,2.234,20.6,0.0,0.0,-0.321,0.0,0.8366666666670426
2725,11.4,2.222,27.8,0.0,0.0,-0.327,0.0,0.9066666666667516
2729,5.0,2.086,18.2,0.0,0.0,-1.236,0.0,0.2800000000002001
2731,9.0,2.074,25.4,0.0,0.0,-1.151,0.0,0.75
2735,12.8,2.372,37.6,0.0,0.4214258752374316,-0.879,0.0,0.4433333333336122
2737,12.8,2.182,50.0,0.0,0.2778692698055003,-0.707,0.0,0.8599999999999758
2738,2.8,1.7120000000000002,10.8,0.1058317986626286,4.3206756971863095e-14,-0.402,0.1296169526422017,0.9339999999999692
2739,2.8,1.6920000000000002,14.0,0.2377429326835016,6.468547336561676e-14,-0.257,0.2918730210620689,0.6270000000000664
2740,2.8,1.7280000000000002,17.2,0.1948763503409207,6.756390377078852e-14,-0.48,0.2386738106355531,0.8369999999999891
2741,2.8,1.7079999999999995,20.4,0.2735219992778047,8.550452120670588e-14,-0.3,0.3349946658282653,0.5699999999999363
2744,7.2,2.342,22.4,0.0818490789846804,0.0368870581135136,-0.318,0.0662709167462315,0.8400000000001455
2749,7.0,2.284,22.2,0.0800814308029318,0.0002358372362754,-0.593,0.0653862144463941,0.6300000000001091
2757,14.4,2.38,46.0,0.1716657324775894,0.2664159491372048,-0.272,0.343332514147372,0.8299999999999272
2764,11.8,2.282,26.6,1.5181989749327303e-05,0.3619260226130896,-1.056,1.859406408300829e-05,0.536666666666406
2765,5.8,2.402,15.8,1.5181989749327303e-05,0.3069790955714644,-1.337,1.859406408300829e-05,0.3166666666670608
2767,11.8,2.1020000000000003,37.4,0.0,0.4043102667170902,-0.699,0.0,0.8300000000002304
2770,5.0,2.248,15.0,0.0039158716000093,0.0001624849707435,-0.773,0.0032161008276655,0.599999999999909
2773,11.0,2.2299999999999995,25.8,7.590994874663652e-06,0.0013749772168128,-0.616,1.5181989749327302e-05,0.6533333333333454
2777,13.2,2.266,50.4,0.0,0.1380219645812723,-0.849,0.0,0.3766666666668546
2781,6.0,2.2960000000000003,17.6,0.0098024789467139,9.724505091951422e-05,-0.372,0.0080051986224087,0.5300000000002001
2785,12.0,2.278,28.4,0.0001821018453124,0.0017631942366858,-0.241,0.0001486855340782,0.8699999999998909
2786,8.8,2.394,23.6,0.0002090700189945,3.291166530050402e-05,-0.729,0.0001897543840338,0.8700000000003456
2788,12.8,2.194,38.0,6.97961067127017e-05,0.0001196012857866,-0.341,6.368226467876689e-05,0.9600000000000364
2789,6.0,2.158,29.2,0.0116645671027073,0.0193887611908948,-0.833,0.0233291342054147,0.7999999999997272
2794,4.8,2.836,13.6,0.3236313283818549,0.0020675596089615,-1.055,0.1887278832990191,1.0
2795,10.8,1.972,41.6,0.0,0.334420621204097,-1.509,0.0,0.4333333333332423
2797,5.6,2.306,20.8,0.0172107280728282,0.0001083308660513,-0.519,0.0140555912323516,0.5599999999999454
2798,7.2,2.09,21.6,0.5092504227154091,3.916897441568942e-05,-0.797,0.4129153659678394,0.0099999999999909
2803,6.6,2.368,18.2,1.1386492311995475e-05,0.0044146831116956,-0.227,1.7393154306584e-05,0.3966666666663817
2804,12.6,2.35,29.0,1.5181989749327303e-05,0.0373214137394346,-0.133,1.859406408300829e-05,0.7799999999997453
2806,8.8,2.9560000000000004,17.2,0.3631643815959314,0.0024475823424742,-0.737,0.29660633267873,0.4399999999999029
2807,8.8,2.9560000000000004,17.2,0.4375257095722454,0.0056157082563443,-0.734,0.357267086192653,0.3533333333334667
2810,8.8,2.866,20.8,0.35230220453897,0.0044278558560377,-0.863,0.2847396253394417,0.6833333333330908
2812,5.2,2.586,9.6,0.5824523252680847,5.263617122745636e-18,-1.161,0.3794356549918954,0.0799999999999272
2820,10.4,2.992,25.6,0.514792170855179,0.0574395881214893,-1.384,0.4105268858407968,0.930000000000291
2826,6.6,2.426,21.8,0.0721459153279357,0.0003189182690837,-0.204,0.0588921194429254,0.599999999999909
2827,6.2,2.616,21.4,0.0027354146038828,0.1560067610358482,-1.075,0.0033501850072351,0.5600000000004002
2830,12.6,2.408,32.6,0.0327179005898788,0.0001567485605123,-0.154,0.0267155186054123,0.680000000000291
2831,11.0,2.092,32.6,0.0174587013401151,0.0393351981177602,-0.497,0.0213824549274634,0.7300000000004729
2833,6.2,2.944,18.2,0.0066484587814689,0.0606570257972427,-1.951,0.0081426657952624,0.5199999999995271
2835,10.2,2.416,35.8,0.0032620335401541,0.1945485766854855,-0.697,0.003995158848611,0.6199999999998909
2838,9.8,2.372,28.2,0.0107336516450821,0.1780419093856732,-0.561,0.0131459848036182,0.75
2839,9.8,2.4880000000000004,24.6,0.0198393847878663,0.2997840576998844,-1.206,0.0242981847705036,0.8400000000001455
2840,13.8,2.476,31.8,0.0213131780959165,0.260004357083848,-1.167,0.0261032055660293,0.9200000000000728
2841,5.8,2.568,17.4,0.0127881018437851,0.2841339433213693,-1.407,0.0156621621480092,0.5633333333331999
2844,13.8,2.3560000000000003,39.0,0.0353715948934995,0.2514155503498314,-0.914,0.0433211794387545,0.6466666666668365
2845,10.2,2.516,35.0,0.0004094213129245,0.1772351031610254,-0.851,0.0005014366532427,0.5700000000001637
2849,6.2,2.596,27.8,0.0036764927086565,0.1492058074108519,-1.033,0.0045027655896356,0.5900000000001455
2851,11.0,2.072,39.0,0.0176924050626679,0.0260655115183779,-0.512,0.0216686823630851,0.7200000000002547
2852,6.2,2.9240000000000004,24.6,0.0087988822147894,0.0553824875550096,-1.925,0.010776385866542,0.5799999999999272
2853,10.2,2.396,42.2,0.0036916746984058,0.1904912994423073,-0.633,0.0044903909345616,0.6400000000003274
2856,11.4,2.084,39.4,0.011746435324395,0.0555822114729461,-0.549,0.0143863864206858,0.7200000000002547
2858,5.4,2.294,17.0,0.0,0.0111883121112389,-0.704,0.0,0.3933333333335819
2860,14.0,2.512,32.0,0.0462939778858743,0.1294344401588309,-0.924,0.0566983119920402,0.9100000000003092
2861,6.0,2.604,17.6,0.0422477254350115,0.1374248197079398,-1.175,0.0517426850544903,0.599999999999909
2862,10.0,2.592,24.8,0.0520756179091739,0.1154947793286972,-1.096,0.0637793459588088,0.5366666666668607
2865,10.2,2.5420000000000003,25.0,0.0086123317179645,0.154905001219877,-0.689,0.0105479091023002,0.5900000000001455
2869,10.4,3.032,32.0,0.4692965331246864,0.039103180553326,-1.516,0.4385452980168831,0.4366666666664969
2871,6.4,3.44,21.6,0.5109747767783036,8.837105789286837e-11,-2.59,0.4122362701072523,0.0799999999999272
2874,7.0,2.316,18.6,0.0111038026335711,0.0002758268852611,-0.414,0.009067660288477,0.6266666666665515
2875,5.8,2.54,21.0,0.0031275384029458,0.3025980653305928,-1.568,0.0038304366190881,0.8699999999998909
2876,13.0,2.298,29.4,1.5181989749327303e-05,3.5362584586672524e-05,-0.297,1.859406408300829e-05,1.0
2877,5.4,2.252,20.6,0.0376547622784003,0.3247997928910683,-0.822,0.0331659430889454,0.7399999999997817
2878,10.0,2.482,28.4,0.0210652407777793,0.1910238918786901,-1.24,0.0257995456072142,0.5500000000001819
2882,6.0,2.5620000000000003,21.2,0.0176924050626679,0.1695946925208357,-1.433,0.0216686823630851,0.4900000000002364
2883,10.0,2.55,28.4,0.0213131780959165,0.1470066543264126,-1.356,0.0261032055660293,0.3299999999999272
2885,10.0,2.362,35.6,0.0254012946226781,0.2153289477230801,-1.001,0.0311101053158318,0.5200000000004366
2886,14.0,2.35,42.8,0.0248780966014345,0.196529715912659,-0.933,0.0304693212225914,0.7600000000000667
2888,9.333333333333334,2.023333333333333,38.66666666666666,0.0006575756232746,0.0611447895808091,-0.603,0.000141665155096,0.536666666666406
2889,5.4,2.4880000000000004,17.0,1.5181989749327303e-05,1.3955945604788956e-05,-1.674,1.859406408300829e-05,0.6199999999998909
2890,6.0,1.98,44.0,7.264587187321237e-05,0.1224817771303944,-0.691,3.469089749989412e-05,0.4366666666666485
2891,11.0,2.092,32.6,0.0191428134573566,0.0511129694463055,-0.491,0.0309735578020235,0.9700000000011642
2894,6.8,3.0200000000000005,17.2,0.4790989982537617,0.0014830176024462,-0.845,0.3540726392677802,0.1566666666664483
2895,6.8,3.0200000000000005,17.2,0.3590630298714504,0.0014537667605425,-0.841,0.2608356354332903,0.1966666666661088
2896,7.4,2.116,25.8,0.0105346484479296,0.0427956703770761,-0.624,0.0129022566585152,0.25
2899,9.6,2.592,21.2,0.4835208775615541,0.0892642650908386,-0.458,0.2233982966570739,0.7600000000002183
2901,8.8,3.014,20.8,0.454028743825776,0.0037225743719202,-0.646,0.3580631679526135,0.7800000000006548
2902,9.6,2.528,41.2,0.5289459659493573,0.0004908144561707,-0.626,0.3483119867572382,0.8699999999998909
2908,9.6,2.54,28.4,0.5457404302169431,0.0553572427342512,-0.624,0.3039606242611209,0.75
2910,6.8,3.036,23.6,0.4612301083204213,0.0013232499971829,-0.765,0.3452512443071036,0.2066666666672366
2913,6.8,3.036,23.6,0.3388927330212615,0.0017390253915107,-0.75,0.2497181019538773,0.2433333333334909
2914,8.8,3.03,27.2,0.4402832767930338,0.0026289568030016,-0.59,0.350496044891368,0.7900000000008731
2916,6.8,2.4,20.0,8.58694154984852e-05,1.4953166842068146e-17,-0.795,4.29347077492426e-05,0.8900000000012369
2917,3.333333333333333,2.083333333333333,24.666666666666668,0.0,0.0,-1.574,0.0,0.5633333333335031
2919,8.4,2.93,24.0,1.1386492311995475e-05,0.0910623330177458,-0.991,1.7393154306584e-05,0.7200000000005579
2921,7.0,2.084,31.8,0.015249987180125,0.0969116507305387,-0.601,0.0337740600225849,0.2299999999995634
2922,11.0,2.072,39.0,0.0163155229852438,0.0390531018787075,-0.511,0.0208817276324345,0.9699999999993452
2924,8.666666666666666,2.236666666666667,42.0,0.0,0.0,-2.19,0.0,0.526666666666794
2925,14.4,2.396,39.6,0.1524098135427072,0.2716917708970894,-0.324,0.3048216792287279,0.819999999999709
2926,7.4,2.096,32.2,0.0109338503899988,0.0552580977092223,-0.627,0.0133911771897139,0.2800000000006548
2927,8.666666666666666,2.236666666666667,42.0,0.0778309753736575,0.0,-2.14,0.0068472935054554,0.976666666666612
2931,8.333333333333334,1.593333333333333,38.333333333333336,1.265165812443942e-05,0.0,-0.317,1.7892146506089982e-05,0.0033333333333303
2932,13.2,2.212,34.8,0.0,0.2382709716265558,-0.897,0.0,0.5433333333333698
2933,13.4,2.32,33.4,0.1611500771026208,0.0,-0.348,0.1315784869705293,0.8200000000001637
2935,8.666666666666666,2.51,39.333333333333336,0.0,0.0,-2.962,0.0,0.8899999999998727
2936,9.2,2.882,31.2,0.002503645605192,0.1283577684698825,-1.192,0.002044218076494,0.4900000000000848
2938,8.714285714285714,2.4457142857142857,39.57142857142857,3.0667648392316146e-05,5.070075689025966e-06,-1.773,4.848980970046002e-05,0.5500000000000304
2939,8.714285714285714,2.36,44.71428571428572,6.71758886981582e-05,1.8345937015423306e-05,-1.61,8.36980908076222e-05,0.8333333333331817
2940,9.0,3.082,27.4,0.2429964817533438,0.1231223637520016,-0.399,0.1656865547190917,0.133333333333212
2941,7.2,2.8760000000000003,22.4,0.361085298656315,0.0214917965912494,-1.861,0.2324450015705091,0.1099999999996725
2942,7.2,2.3600000000000003,27.2,0.231653744170722,0.0954516011251307,-0.315,0.1794476277970959,0.8200000000006185
2943,7.2,2.882,16.0,0.3712218161199595,0.0486814600946,-1.877,0.2199674791984173,0.110000000000582
2946,6.4,3.402,11.6,0.5516656258683329,0.1153105139553323,-2.756,0.4324963440066798,0.3999999999996362
2948,6.4,3.2299999999999995,13.2,0.5717654364506696,0.1114452004680119,-2.267,0.45149255156552,0.2999999999992724
2950,2.6666666666666665,1.5633333333333337,10.0,3.795497437331826e-05,0.0,-0.404,0.0,0.2366666666667546
2953,15.5,2.605,48.75,0.0072920206916918,0.3803344521372148,-0.486,0.006270923800204,0.9366666666669516
2954,14.0,2.54375,43.25,0.0721781055948649,0.281538756854237,-0.808,0.0674627604224816,0.4799999999995634
2955,10.75,2.72625,25.75,0.033134113371614,0.3705029775173719,-1.055,0.0214284054844641,0.8033333333331333
2959,11.5,2.891666666666666,39.66666666666666,0.1828957479352976,0.1988026291678012,-0.378,0.3531299793866235,0.3233333333337214
2963,4.571428571428571,2.4185714285714286,10.571428571428571,0.4173440781666516,0.0,-0.679,0.414946519502452,0.6866666666669516
2964,3.7142857142857135,2.415714285714286,9.714285714285714,0.4196376130389281,0.0,-1.43,0.4152019521187708,0.5266666666665666
2965,4.0,2.4414285714285717,10.0,0.4232588764952788,0.0,-1.06,0.415669351490013,0.4733333333333576
2966,12.285714285714286,2.7357142857142853,42.57142857142857,0.0547976819576447,0.3938273632067778,-1.12,0.0553063933005534,0.8699999999998909
2967,12.285714285714286,2.63,33.42857142857143,0.0196734689536545,0.407726593202248,-1.11,0.031082484824169,0.8400000000001455
2970,9.428571428571429,2.687142857142857,28.285714285714285,0.0153202001938508,0.4464884313238799,-1.209,0.0232363039766136,0.7833333333334546
2974,3.7777777777777777,2.3866666666666667,6.444444444444445,0.1705151854779827,0.0088835202202411,-1.741,0.300185447766624,0.019999999999527
2975,3.7777777777777777,2.37,9.11111111111111,0.1859332682043244,0.0119688912349701,-1.557,0.2975057656965979,0.0299999999997453
2978,4.888888888888889,2.3833333333333333,8.444444444444445,0.1676873706003926,0.0060816865429624,-1.619,0.3012918834176502,0.0133333333333212
2980,4.888888888888889,2.0011111111111117,12.0,0.1503994828990585,0.0104160592992096,-0.637,0.301411575139456,0.0299999999997453
2981,8.714285714285714,2.3542857142857145,32.42857142857143,0.0,1.1417102717990124e-05,-1.92,0.0,0.6166666666667879
2983,4.888888888888889,2.3666666666666667,11.11111111111111,0.1685653471427519,0.0141231686690209,-1.428,0.3053105222300831,0.0133333333336243
2984,4.888888888888889,2.333333333333333,10.444444444444445,0.1642144131299345,0.0033514273928621,-1.682,0.3024551990804445,0.0266666666666424
2985,5.857142857142857,2.4114285714285715,27.285714285714285,1.0844278392376646e-05,1.32813551960593e-05,-2.057,1.7146309650429665e-05,0.8899999999998727
2987,4.888888888888889,2.3166666666666664,13.11111111111111,0.166189325478904,0.0086779411538488,-1.487,0.3065354419474729,0.0200000000004365
2988,4.888888888888889,1.9344444444444444,16.666666666666668,0.1533923422482333,0.0065973775816135,-0.633,0.3035600812429075,0.0900000000001455
2989,5.857142857142857,2.645714285714285,25.0,0.0001889673362904,6.452273403369905e-14,-2.571,0.0002987835930263,0.099999999999909
2990,13.4,2.43,32.4,0.1193061584877562,0.2117770966381731,-0.206,0.2165882888311728,0.2433333333331878
2991,8.714285714285714,2.268571428571428,37.57142857142857,2.168855678475329e-05,1.295055553519866e-05,-1.719,1.878284114701769e-05,0.6166666666663332
2993,14.0,2.563,31.2,0.2118877155394844,0.1949311961938914,-0.236,0.3441542100561847,0.4966666666665939
2995,8.714285714285714,2.371428571428571,27.285714285714285,1.0844278392376646e-05,1.2916384636896132e-05,-1.958,1.7146309650429665e-05,0.4066666666664484
3001,8.666666666666666,3.373333333333333,27.33333333333333,0.0624039180205042,0.3192351343189933,-1.911,0.0882524672098158,0.0699999999997089
3002,8.714285714285714,2.2857142857142856,32.42857142857143,4.15119267846928e-05,1.288435593795456e-05,-1.759,4.4498545434695375e-05,0.5233333333333879
3006,8.6,2.458,31.8,0.1838239894265993,0.2244368504877019,-0.17,0.2251374882889693,0.8400000000001455
3011,9.428571428571429,3.071428571428572,39.71428571428572,0.0884686513035316,0.160858484021638,-1.496,0.0810856789974869,0.6066666666668729
3015,12.666666666666666,2.225,33.666666666666664,0.0193588643571269,0.0147047541876267,-0.647,0.027326843785115,0.8600000000001273
3017,7.333333333333333,2.405,23.0,0.0431369303605647,0.0483627428771211,-0.219,0.060977995704011,0.4499999999998181
3018,4.714285714285714,2.488571428571429,10.714285714285714,0.4137575657002267,0.0,-0.778,0.4146103567972724,0.7133333333334425
3019,13.166666666666666,2.268333333333333,39.5,0.0185609456332132,0.0219768503570729,-0.502,0.0303123331417382,0.6633333333334122
3020,8.0,2.4266666666666667,32.0,0.0042733849940181,0.0037271690889192,-0.422,0.0059798444644984,0.6700000000000728
3021,3.857142857142857,2.4857142857142853,9.857142857142858,0.4186536170438638,0.0,-1.645,0.415088502611936,0.4600000000000364
3022,7.333333333333333,3.0500000000000003,16.333333333333332,0.3756611690008418,0.1685750712753306,-1.317,0.3484446945230598,0.526666666666794
3026,9.0,2.9933333333333336,24.666666666666668,0.4334471831275563,0.1901791919306476,-1.247,0.343196577523327,0.6900000000005093
3032,7.666666666666667,2.736666666666667,20.33333333333333,0.053696731270665,0.0,-0.66,0.0379693228090389,0.8433333333332484
3033,10.0,2.7725,23.0,0.1500756941936934,0.367033653740217,-1.452,0.1500662059000828,0.930000000000291
3034,7.666666666666667,3.283333333333333,15.0,0.2352491404713597,0.0,-1.699,0.1663462624956051,0.1233333333332969
3035,7.666666666666667,2.736666666666667,23.33333333333333,0.0813975026495375,0.0,-0.672,0.0575567260951379,0.8833333333335153
3037,6.0,3.3166666666666664,12.0,0.2352491404713597,0.0,-1.528,0.1663462624956051,0.1133333333333818
3038,6.0,2.356666666666667,21.666666666666668,0.048378834246559,0.0609740164036458,-0.779,0.0684180035232838,0.4400000000005093
